72648.66241139406,-72049.91160704942,-42067.41782891247
72821.97316842944,-72083.2737601391,-42184.36075717642
72994.9761640939,-72116.3316021398,-42301.1258619156
73167.67216258174,-72149.08647076122,-42417.713516142365
73340.06192383,-72181.5396939061,-42534.12409107599
73512.14620364123,-72213.6925897718,-42650.3579562056
73683.92575353304,-72245.54646692524,-42766.415479184114
73855.4013210052,-72277.10262444295,-42882.29702599662
74026.57364933482,-72308.36235196482,-42998.00296081226
74197.44347778034,-72339.32692979874,-43113.533646099444
74368.01154156202,-72369.99762904695,-43228.88944262549
74538.27857183588,-72400.37571164178,-43344.07070940285
74708.24529583247,-72430.4624304945,-43459.07780379407
74877.91243673614,-72460.2590295325,-43573.911081405524
75047.28071384165,-72489.76674382621,-43688.570896192046
75216.35084257118,-72518.98679966934,-43803.0576004556
75385.12353443279,-72547.92041464438,-43917.37154480287
75553.59949710756,-72576.5687977405,-44031.51307820659
75721.77943442554,-72604.9331493995,-44145.48254796365
75889.66404644413,-72633.01466163891,-44259.28029975581
76057.25402950005,-72660.81451810907,-44372.90667765973
76224.55007612465,-72688.33389417903,-44486.362024093294
76391.55287522374,-72715.57395702477,-44599.64667991859
76558.26311192331,-72742.53586569434,-44712.760984337314
76724.681467733,-72769.22077119067,-44825.705274982654
76890.80862061128,-72795.62981658093,-44938.47988796921
77056.6452447965,-72821.76413700181,-45051.08515774791
77222.19201100341,-72847.62485981426,-45163.521417259
77387.44958641239,-72873.21310462212,-45275.78899788933
77552.4186345931,-72898.52998336423,-45387.888229430624
77717.09981577256,-72923.57660040224,-45499.819440241066
77881.4937865232,-72948.35405256716,-45611.58295704004
78045.60120010418,-72972.86342924021,-45723.17910511038
78209.42270626941,-72997.10581243504,-45834.60820818521
78372.95895138482,-73021.08227684016,-45945.87058849657
78536.21057848258,-73044.79388992825,-46056.966566825424
78699.17822716993,-73068.24171196525,-46167.89646240821
78861.86253375796,-73091.42679614574,-46278.66059304676
79024.26413125917,-73114.35018859619,-46389.2592750663
79186.3836493652,-73137.01292848955,-46499.69282332354
79348.22171458446,-73159.41604807535,-46609.96155126537
79509.77895007997,-73181.56057276421,-46720.065770836976
79671.05597583881,-73203.44752117526,-46830.00579256979
79832.0534087404,-73225.0779052204,-46939.781925630174
79992.77186234061,-73246.45273013772,-47049.39447766706
80153.21194718512,-73267.57299457521,-47158.8437550103
80313.37427057914,-73288.43969063992,-47268.1300625185
80473.25943677142,-73309.05380395852,-47377.253703687136
80632.86804695295,-73329.41631374297,-47486.21498064609
80792.20069920541,-73349.5281928389,-47595.014194118055
80951.25798860076,-73369.39040778617,-47703.65164347582
81110.04050712487,-73389.00391887606,-47812.12762669083
81268.54884383867,-73408.36968021198,-47920.442440429586
81426.78358480638,-73427.48863976057,-48028.59638000237
81584.74531310341,-73446.36173940173,-48136.58973936038
81742.43460887614,-73464.98991499328,-48244.42281113378
81899.85204935467,-73483.3740964138,-48352.09588662861
82056.99820885663,-73501.51520763386,-48459.60925583443
82213.87365883322,-73519.41416673925,-48566.96320743202
82370.47896786523,-73537.0718860081,-48674.15802880042
82526.81470167616,-73554.48927195175,-48781.194006014426
82682.88142322992,-73571.66722536579,-48888.071423901216
82838.67969258832,-73588.60664138425,-48994.790565949224
82994.21006708167,-73605.30840951834,-49101.3517144038
83149.47310129114,-73621.77341372696,-49207.75515026401
83304.46934700581,-73638.00253243018,-49314.00115323186
83459.19935333655,-73653.99663860643,-49420.09000180621
83613.66366661819,-73669.75659977834,-49526.021973183495
83767.86283052636,-73685.28327812326,-49631.797343361446
83921.79738604485,-73700.5775304713,-49737.41638708798
84075.46787153604,-73715.64020837881,-49842.87937791607
84228.87482269526,-73730.47215815765,-49948.18658816267
84382.01877256624,-73745.07422092328,-50053.338288915234
84534.9002516091,-73759.44723265091,-50158.33475007739
84687.51978771407,-73773.59202420416,-50263.176240365254
84839.87790619393,-73787.50942139052,-50367.863027305
84991.97512979298,-73801.20024499539,-50472.39537722957
85143.81197868849,-73814.6653108254,-50576.77355527621
85295.38897056237,-73827.90542975516,-50680.99782543054
85446.70662061623,-73840.92140777095,-50785.068450533254
85597.7654415264,-73853.7140459957,-50888.9856922391
85748.5659435092,-73866.28414075931,-50992.74981107027
85899.1086342967,-73878.63248359963,-51096.361066376
86049.39401918721,-73890.75986133084,-51199.8197163765
86199.42260111109,-73902.66705609219,-51303.126018206654
86349.1948805235,-73914.3548453423,-51406.2802278187
86498.7113555066,-73925.82400195059,-51509.28260007311
86647.97252172281,-73937.07529418815,-51612.13338867905
86796.97887252434,-73948.10948580893,-51714.832846285004
86945.73089892605,-73958.92733605026,-51817.38122443752
87094.22908952706,-73969.52959969576,-51919.7787735409
87242.47393068517,-73979.91702709335,-52022.02574295628
87390.46590637694,-73990.09036420415,-52124.12238091453
87538.20549836148,-74000.05035263131,-52226.06893461509
87685.69318610194,-74009.79772966444,-52327.86565017627
87832.92944677822,-74019.33322829861,-52429.51277263127
87979.91475532924,-74028.65757728761,-52531.01054596228
88126.64958446985,-74037.77150115745,-52632.35921309673
88273.13440466509,-74046.67572027122,-52733.5590159037
88419.36968424394,-74055.3709508272,-52834.61019524601
88565.35588925623,-74063.8579049119,-52935.512990893294
88711.09348362152,-74072.1372905393,-53036.26764161985
88856.58292908917,-74080.20981166288,-53136.87438516408
89001.82468524201,-74088.07616822094,-53237.33345823438
89146.81920957247,-74095.73705617503,-53337.64509655978
89291.56695734864,-74103.19316752015,-53437.80953478625
89436.06838185195,-74110.44519034393,-53537.827006646155
89580.32393419374,-74117.49380882901,-53637.69774481757
89724.33406336157,-74124.33970331046,-53737.42198096649
89868.09921637322,-74130.98355028353,-53836.9999458335
90011.61983807408,-74137.42602244696,-53936.431869103326
90154.89637135323,-74143.66778873368,-54035.71797954562
90297.92925702977,-74149.70951432805,-54134.858504929536
90440.71893385396,-74155.55186070973,-54233.85367202953
90583.26583865011,-74161.19548567088,-54332.703706711196
90725.57040617199,-74166.64104335509,-54431.40883383725
90867.6330692469,-74171.88918427296,-54529.96927735367
91009.45425869183,-74176.94055534805,-54628.385260240735
91151.03440333037,-74181.79579992338,-54726.65700450923
91292.37393010464,-74186.45555781243,-54824.78473128571
91433.4732639744,-74190.9204653017,-54922.768660728434
91574.33282798294,-74195.1911551924,-55020.60901207647
91714.95304326552,-74199.26825683075,-55118.30600365468
91855.33432899503,-74203.15239611878,-55215.85985282497
91995.47710257489,-74206.84419555901,-55313.270776125246
92135.38177939832,-74210.34427426803,-55410.53898909527
92275.04877304395,-74213.65324800099,-55507.664706406824
92414.47849526592,-74216.77172918597,-55604.648141858626
92553.67135586406,-74219.70032694704,-55701.4895082841
92692.62776294428,-74222.43964712566,-55798.189017723984
92831.34812266332,-74224.99029229752,-55894.74688124527
92969.8328394136,-74227.35286182216,-55991.16330907837
93108.08231578131,-74229.52795183646,-56087.43851056858
93246.09695253664,-74231.51615530335,-56183.572694180686
93383.87714870815,-74233.3180620204,-56279.56606753846
93521.42330152392,-74234.93425864952,-56375.418837385536
93658.73580641403,-74236.36532873535,-56471.13120958095
93795.81505710966,-74237.61185274349,-56566.70338917328
93932.66144559142,-74238.67440806564,-56662.135580352995
94069.27536208663,-74239.55356904262,-56757.42798644779
94205.65719511165,-74240.24990700994,-56852.58080996185
94341.80733143809,-74240.76399028012,-56947.59425252805
94477.72615619077,-74241.09638421128,-57042.46851499885
94613.41405276678,-74241.24765118612,-57137.20379736393
94748.87140287663,-74241.21835067247,-57231.80029879761
94884.09858658774,-74241.00903920176,-57326.2582176632
95019.0959822342,-74240.62027043928,-57420.57775147379
95153.86396657793,-74240.05259515233,-57514.75909697424
95288.40291470042,-74239.30656128733,-57608.802450093084
95422.71320004029,-74238.38271393946,-57702.708005938395
95556.79519441226,-74237.28159540686,-57796.47595882767
95690.64926801997,-74236.00374519151,-57890.10650228312
95824.27578945213,-74234.54970003529,-57983.599829035564
95957.67512570621,-74232.91999392101,-58076.95613102841
96090.84764217836,-74231.11515811797,-58170.175599421826
96223.79370269488,-74229.13572117093,-58263.258424596366
96356.51366950134,-74226.98220894614,-58356.20479615707
