22563.34523435209,35925.68945681729,1804.6082549213988
22254.653013375704,36114.51949305801,1870.185829768543
21944.29234939215,36300.64198678481,1935.623242104544
21632.28652347183,36484.043005837615,2000.915586932048
21318.658939850415,36664.70882264069,2066.057970222968
21003.43312415955,36842.62591523136,2131.045509285943
20686.632721688326,37017.78096825118,2195.8733331271183
20368.281495462998,37190.1608740166,2260.5365828441277
20048.40332465324,37359.752733388545,2325.0304119509433
19727.022202630047,37526.543856814314,2389.3499867692103
19404.16223520099,37690.52176525039,2453.490486785999
19079.84763877342,37851.67419110409,2517.4471050159304
18754.10273858068,38009.989079123196,2581.2150483554096
18426.95196669098,38165.45458737186,2644.7895379712822
18098.4198603804,38318.059088008704,2708.165809619094
17768.53106014075,38467.7911682236,2771.3391140284198
17437.310307851283,38614.63963107336,2834.304717253131
17104.78244491881,38758.59349631347,2897.057901027764
16770.972410429546,38899.642001206164,2959.593963114972
16435.905239135674,39037.77460137717,3021.9082176861302
16099.606059772104,39172.98097151464,3083.9959956326843
15762.100093019519,39305.251006197606,3145.852644945439
15423.412649639673,39434.57482063189,3207.473531055587
15083.569128567473,39560.94275138488,3268.8540371840327
14742.595015026,39684.345357093,3329.989564681274
14400.515878469956,39804.77341921155,3390.875533398998
14057.357370857577,39922.21794262688,3451.507381995094
13713.145224591231,40036.67015636936,3511.8805683026703
13367.905250597472,40148.12151425678,3571.990569663659
13021.663336390331,40256.5636955242,3631.8328832693196
12674.445444148854,40361.98860543208,3691.4030264915955
12326.277608625462,40464.38837590571,3750.6965372447094
11977.185935384809,40563.755366056364,3809.7089742824865
11627.196598710354,40660.08216278437,3868.435917556787
11276.335839651081,40753.361581320765,3926.872968542624
10924.629964056256,40843.586665753624,3985.0157505689335
10572.105340615455,40930.750689536246,4042.8599091400365
10218.788398747869,41014.847156012096,4100.401112286611
9864.705626802232,41095.86979884616,4157.6350508547375
9509.883569942287,41173.812582514925,4214.557438852744
9154.348828160946,41248.6697027459,4271.1640137665745
8798.128054293435,41320.43558693898,4327.450536879941
8441.247952037733,41389.10489456983,4383.412793585161
